Address,Element,FileName,Recovery,Run,SheetName,Sl_No,Stage
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_4/Image data/Stage 2/pics/Cell1 20h 09m 04.6579s.jpg,Zinc,Cell1 20h 09m 04.6579s.jpg,30.780141843973603,4,R4_Zinc,849,2
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_4/Image data/Stage 2/pics/Cell1 20h 09m 06.5580s.jpg,Zinc,Cell1 20h 09m 06.5580s.jpg,30.780141843969396,4,R4_Zinc,850,2
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_4/Image data/Stage 2/pics/Cell1 20h 09m 08.7679s.jpg,Zinc,Cell1 20h 09m 08.7679s.jpg,30.7801418439729,4,R4_Zinc,851,2
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_4/Image data/Stage 2/pics/Cell1 20h 09m 10.8080s.jpg,Zinc,Cell1 20h 09m 10.8080s.jpg,30.780141843970604,4,R4_Zinc,852,2
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_4/Image data/Stage 2/pics/Cell1 20h 09m 12.7109s.jpg,Zinc,Cell1 20h 09m 12.7109s.jpg,30.780141843973,4,R4_Zinc,853,2
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_4/Image data/Stage 2/pics/Cell1 20h 09m 14.7409s.jpg,Zinc,Cell1 20h 09m 14.7409s.jpg,30.7801418439714,4,R4_Zinc,854,2
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_4/Image data/Stage 2/pics/Cell1 20h 09m 17.8699s.jpg,Zinc,Cell1 20h 09m 17.8699s.jpg,30.7801418439934,4,R4_Zinc,855,2
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_4/Image data/Stage 2/pics/Cell1 20h 09m 18.7639s.jpg,Zinc,Cell1 20h 09m 18.7639s.jpg,30.780141844018196,4,R4_Zinc,856,2
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_4/Image data/Stage 2/pics/Cell1 20h 09m 20.8369s.jpg,Zinc,Cell1 20h 09m 20.8369s.jpg,30.780141843818196,4,R4_Zinc,857,2
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_4/Image data/Stage 2/pics/Cell1 20h 09m 22.9300s.jpg,Zinc,Cell1 20h 09m 22.9300s.jpg,30.780141844327897,4,R4_Zinc,858,2
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_4/Image data/Stage 2/pics/Cell1 20h 09m 24.8949s.jpg,Zinc,Cell1 20h 09m 24.8949s.jpg,30.7801418435839,4,R4_Zinc,859,2
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_4/Image data/Stage 2/pics/Cell1 20h 09m 26.8689s.jpg,Zinc,Cell1 20h 09m 26.8689s.jpg,30.780141842831,4,R4_Zinc,860,2
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_4/Image data/Stage 2/pics/Cell1 20h 09m 29.8810s.jpg,Zinc,Cell1 20h 09m 29.8810s.jpg,30.7801418359256,4,R4_Zinc,861,2
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_4/Image data/Stage 2/pics/Cell1 20h 09m 30.8780s.jpg,Zinc,Cell1 20h 09m 30.8780s.jpg,30.7801418113375,4,R4_Zinc,862,2
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_4/Image data/Stage 2/pics/Cell1 20h 09m 33.360s.jpg,Zinc,Cell1 20h 09m 33.360s.jpg,30.7801419555832,4,R4_Zinc,863,2
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_4/Image data/Stage 2/pics/Cell1 20h 09m 35.360s.jpg,Zinc,Cell1 20h 09m 35.360s.jpg,30.780141378092498,4,R4_Zinc,864,2
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_4/Image data/Stage 2/pics/Cell1 20h 09m 37.620s.jpg,Zinc,Cell1 20h 09m 37.620s.jpg,30.780143205465397,4,R4_Zinc,865,2
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_4/Image data/Stage 2/pics/Cell1 20h 09m 39.130s.jpg,Zinc,Cell1 20h 09m 39.130s.jpg,30.780139202835603,4,R4_Zinc,866,2
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_4/Image data/Stage 2/pics/Cell1 20h 09m 41.759s.jpg,Zinc,Cell1 20h 09m 41.759s.jpg,30.780142707362298,4,R4_Zinc,867,2
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_4/Image data/Stage 2/pics/Cell1 20h 09m 43.1579s.jpg,Zinc,Cell1 20h 09m 43.1579s.jpg,30.780159116764196,4,R4_Zinc,868,2
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_4/Image data/Stage 2/pics/Cell1 20h 09m 45.420s.jpg,Zinc,Cell1 20h 09m 45.420s.jpg,30.780051086553303,4,R4_Zinc,869,2
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_4/Image data/Stage 2/pics/Cell1 20h 09m 47.1099s.jpg,Zinc,Cell1 20h 09m 47.1099s.jpg,30.7804465243288,4,R4_Zinc,870,2
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_4/Image data/Stage 2/pics/Cell1 20h 09m 49.1830s.jpg,Zinc,Cell1 20h 09m 49.1830s.jpg,30.7794188735898,4,R4_Zinc,871,2
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_4/Image data/Stage 2/pics/Cell1 20h 09m 51.1730s.jpg,Zinc,Cell1 20h 09m 51.1730s.jpg,30.7809923195295,4,R4_Zinc,872,2
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_4/Image data/Stage 2/pics/Cell1 20h 09m 53.3029s.jpg,Zinc,Cell1 20h 09m 53.3029s.jpg,30.7821798908083,4,R4_Zinc,873,2
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_4/Image data/Stage 2/pics/Cell1 20h 09m 55.2690s.jpg,Zinc,Cell1 20h 09m 55.2690s.jpg,30.7636810513706,4,R4_Zinc,874,2
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_4/Image data/Stage 2/pics/Cell1 20h 09m 57.4059s.jpg,Zinc,Cell1 20h 09m 57.4059s.jpg,30.8803728210746,4,R4_Zinc,875,2
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_4/Image data/Stage 2/pics/Cell1 20h 09m 59.3369s.jpg,Zinc,Cell1 20h 09m 59.3369s.jpg,31.096138411111003,4,R4_Zinc,876,2
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_4/Image data/Stage 2/pics/Cell1 20h 10m 01.2349s.jpg,Zinc,Cell1 20h 10m 01.2349s.jpg,31.239679465699002,4,R4_Zinc,877,2
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_4/Image data/Stage 2/pics/Cell1 20h 10m 03.3740s.jpg,Zinc,Cell1 20h 10m 03.3740s.jpg,31.222305937347397,4,R4_Zinc,878,2
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_5/Image data/Stage 1/pics/Cell1 16h 43m 46.7739s.jpg,Lead,Cell1 16h 43m 46.7739s.jpg,1.938791471502,5,R5_Lead,882,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_5/Image data/Stage 1/pics/Cell1 16h 43m 50.6640s.jpg,Lead,Cell1 16h 43m 50.6640s.jpg,2.46596244312395,5,R5_Lead,884,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_5/Image data/Stage 1/pics/Cell1 16h 43m 52.6380s.jpg,Lead,Cell1 16h 43m 52.6380s.jpg,2.6621487615570802,5,R5_Lead,885,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_5/Image data/Stage 1/pics/Cell1 16h 43m 54.7039s.jpg,Lead,Cell1 16h 43m 54.7039s.jpg,3.13870815352836,5,R5_Lead,886,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_5/Image data/Stage 1/pics/Cell1 16h 43m 56.8020s.jpg,Lead,Cell1 16h 43m 56.8020s.jpg,3.3746651758345,5,R5_Lead,887,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_5/Image data/Stage 1/pics/Cell1 16h 43m 58.8210s.jpg,Lead,Cell1 16h 43m 58.8210s.jpg,3.57107473074156,5,R5_Lead,888,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_5/Image data/Stage 1/pics/Cell1 16h 44m 00.9549s.jpg,Lead,Cell1 16h 44m 00.9549s.jpg,3.9343708126198598,5,R5_Lead,889,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_5/Image data/Stage 1/pics/Cell1 16h 44m 02.8819s.jpg,Lead,Cell1 16h 44m 02.8819s.jpg,4.2563092589924905,5,R5_Lead,890,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_5/Image data/Stage 1/pics/Cell1 16h 44m 04.9900s.jpg,Lead,Cell1 16h 44m 04.9900s.jpg,4.43207287406956,5,R5_Lead,891,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_5/Image data/Stage 1/pics/Cell1 16h 44m 07.4670s.jpg,Lead,Cell1 16h 44m 07.4670s.jpg,4.8331248010835095,5,R5_Lead,892,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_5/Image data/Stage 1/pics/Cell1 16h 44m 11.950s.jpg,Lead,Cell1 16h 44m 11.950s.jpg,5.18649185795812,5,R5_Lead,894,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_5/Image data/Stage 1/pics/Cell1 16h 44m 12.8440s.jpg,Lead,Cell1 16h 44m 12.8440s.jpg,5.33353490908169,5,R5_Lead,895,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_5/Image data/Stage 1/pics/Cell1 16h 44m 14.8220s.jpg,Lead,Cell1 16h 44m 14.8220s.jpg,5.563447145628659,5,R5_Lead,896,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_5/Image data/Stage 1/pics/Cell1 16h 44m 18.9370s.jpg,Lead,Cell1 16h 44m 18.9370s.jpg,5.83233404148892,5,R5_Lead,897,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_5/Image data/Stage 1/pics/Cell1 16h 44m 20.2330s.jpg,Lead,Cell1 16h 44m 20.2330s.jpg,6.03036170447782,5,R5_Lead,898,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_5/Image data/Stage 1/pics/Cell1 16h 44m 22.299s.jpg,Lead,Cell1 16h 44m 22.299s.jpg,6.148649114303991,5,R5_Lead,899,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_5/Image data/Stage 1/pics/Cell1 16h 44m 24.2390s.jpg,Lead,Cell1 16h 44m 24.2390s.jpg,6.223914775482429,5,R5_Lead,900,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_5/Image data/Stage 1/pics/Cell1 16h 44m 26.2179s.jpg,Lead,Cell1 16h 44m 26.2179s.jpg,6.343011139651789,5,R5_Lead,901,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_5/Image data/Stage 1/pics/Cell1 16h 44m 28.1059s.jpg,Lead,Cell1 16h 44m 28.1059s.jpg,6.5460876470320795,5,R5_Lead,902,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_5/Image data/Stage 1/pics/Cell1 16h 44m 30.2639s.jpg,Lead,Cell1 16h 44m 30.2639s.jpg,6.73253076442097,5,R5_Lead,903,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_5/Image data/Stage 1/pics/Cell1 16h 44m 32.309s.jpg,Lead,Cell1 16h 44m 32.309s.jpg,6.7243624315402695,5,R5_Lead,904,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_5/Image data/Stage 1/pics/Cell1 16h 44m 34.4509s.jpg,Lead,Cell1 16h 44m 34.4509s.jpg,6.87673403935808,5,R5_Lead,905,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_5/Image data/Stage 1/pics/Cell1 16h 44m 36.3310s.jpg,Lead,Cell1 16h 44m 36.3310s.jpg,6.977011690112,5,R5_Lead,906,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_5/Image data/Stage 1/pics/Cell1 16h 44m 39.3220s.jpg,Lead,Cell1 16h 44m 39.3220s.jpg,7.01544335219875,5,R5_Lead,907,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_5/Image data/Stage 1/pics/Cell1 16h 44m 41.6329s.jpg,Lead,Cell1 16h 44m 41.6329s.jpg,7.19933948204207,5,R5_Lead,908,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_5/Image data/Stage 1/pics/Cell1 16h 44m 43.4100s.jpg,Lead,Cell1 16h 44m 43.4100s.jpg,7.33150766651509,5,R5_Lead,909,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_5/Image data/Stage 1/pics/Cell1 16h 44m 47.6649s.jpg,Lead,Cell1 16h 44m 47.6649s.jpg,7.62728076967768,5,R5_Lead,910,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_5/Image data/Stage 1/pics/Cell1 16h 44m 49.2739s.jpg,Lead,Cell1 16h 44m 49.2739s.jpg,7.620387316824339,5,R5_Lead,911,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_5/Image data/Stage 1/pics/Cell1 16h 44m 51.5950s.jpg,Lead,Cell1 16h 44m 51.5950s.jpg,7.69101835265492,5,R5_Lead,912,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_5/Image data/Stage 1/pics/Cell1 16h 44m 53.5789s.jpg,Lead,Cell1 16h 44m 53.5789s.jpg,7.81344648315568,5,R5_Lead,913,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_5/Image data/Stage 1/pics/Cell1 16h 44m 55.4370s.jpg,Lead,Cell1 16h 44m 55.4370s.jpg,7.8321363289352695,5,R5_Lead,914,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_5/Image data/Stage 1/pics/Cell1 16h 44m 57.4670s.jpg,Lead,Cell1 16h 44m 57.4670s.jpg,7.88369240125342,5,R5_Lead,915,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_5/Image data/Stage 1/pics/Cell1 16h 44m 59.6329s.jpg,Lead,Cell1 16h 44m 59.6329s.jpg,8.07965953782493,5,R5_Lead,916,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_5/Image data/Stage 1/pics/Cell1 16h 45m 01.5829s.jpg,Lead,Cell1 16h 45m 01.5829s.jpg,8.1669421371085,5,R5_Lead,917,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_5/Image data/Stage 1/pics/Cell1 16h 45m 04.7009s.jpg,Lead,Cell1 16h 45m 04.7009s.jpg,8.30409154456593,5,R5_Lead,918,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_5/Image data/Stage 1/pics/Cell1 16h 45m 07.9260s.jpg,Lead,Cell1 16h 45m 07.9260s.jpg,8.44915969767021,5,R5_Lead,919,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_5/Image data/Stage 1/pics/Cell1 16h 45m 09.7100s.jpg,Lead,Cell1 16h 45m 09.7100s.jpg,8.51661759888636,5,R5_Lead,920,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_5/Image data/Stage 1/pics/Cell1 16h 45m 11.7509s.jpg,Lead,Cell1 16h 45m 11.7509s.jpg,8.4973544468153,5,R5_Lead,921,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_5/Image data/Stage 1/pics/Cell1 16h 45m 13.7439s.jpg,Lead,Cell1 16h 45m 13.7439s.jpg,8.49856356790822,5,R5_Lead,922,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_5/Image data/Stage 1/pics/Cell1 16h 45m 15.9660s.jpg,Lead,Cell1 16h 45m 15.9660s.jpg,8.687520339707829,5,R5_Lead,923,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_5/Image data/Stage 1/pics/Cell1 16h 45m 18.4449s.jpg,Lead,Cell1 16h 45m 18.4449s.jpg,8.722295843695969,5,R5_Lead,924,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_5/Image data/Stage 1/pics/Cell1 16h 45m 22.50s.jpg,Lead,Cell1 16h 45m 22.50s.jpg,8.801082701450731,5,R5_Lead,926,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_5/Image data/Stage 1/pics/Cell1 16h 45m 24.629s.jpg,Lead,Cell1 16h 45m 24.629s.jpg,8.900566555279699,5,R5_Lead,927,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_5/Image data/Stage 1/pics/Cell1 16h 45m 26.1749s.jpg,Lead,Cell1 16h 45m 26.1749s.jpg,8.987457402521539,5,R5_Lead,928,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_5/Image data/Stage 1/pics/Cell1 16h 45m 28.969s.jpg,Lead,Cell1 16h 45m 28.969s.jpg,9.08883982224877,5,R5_Lead,929,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_5/Image data/Stage 1/pics/Cell1 16h 45m 30.7260s.jpg,Lead,Cell1 16h 45m 30.7260s.jpg,9.16929405828105,5,R5_Lead,930,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_5/Image data/Stage 1/pics/Cell1 16h 45m 35.1099s.jpg,Lead,Cell1 16h 45m 35.1099s.jpg,9.30156382887328,5,R5_Lead,931,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_5/Image data/Stage 1/pics/Cell1 16h 45m 37.2829s.jpg,Lead,Cell1 16h 45m 37.2829s.jpg,9.38832311426528,5,R5_Lead,932,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_5/Image data/Stage 1/pics/Cell1 16h 45m 40.4200s.jpg,Lead,Cell1 16h 45m 40.4200s.jpg,9.376092725515539,5,R5_Lead,933,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_5/Image data/Stage 1/pics/Cell1 16h 45m 42.2409s.jpg,Lead,Cell1 16h 45m 42.2409s.jpg,9.40088800597861,5,R5_Lead,934,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_5/Image data/Stage 1/pics/Cell1 16h 45m 44.3789s.jpg,Lead,Cell1 16h 45m 44.3789s.jpg,9.59317135635912,5,R5_Lead,935,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_5/Image data/Stage 1/pics/Cell1 16h 45m 46.1510s.jpg,Lead,Cell1 16h 45m 46.1510s.jpg,9.799185895120749,5,R5_Lead,936,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_5/Image data/Stage 1/pics/Cell1 16h 45m 48.4070s.jpg,Lead,Cell1 16h 45m 48.4070s.jpg,9.842993379556802,5,R5_Lead,937,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_5/Image data/Stage 1/pics/Cell1 16h 45m 50.3699s.jpg,Lead,Cell1 16h 45m 50.3699s.jpg,9.823472890235571,5,R5_Lead,938,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_5/Image data/Stage 1/pics/Cell1 16h 45m 53.5720s.jpg,Lead,Cell1 16h 45m 53.5720s.jpg,9.835560149513439,5,R5_Lead,939,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_5/Image data/Stage 1/pics/Cell1 16h 45m 55.3599s.jpg,Lead,Cell1 16h 45m 55.3599s.jpg,9.80803713685847,5,R5_Lead,940,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_5/Image data/Stage 1/pics/Cell1 16h 45m 57.4270s.jpg,Lead,Cell1 16h 45m 57.4270s.jpg,9.90497158109364,5,R5_Lead,941,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_5/Image data/Stage 1/pics/Cell1 16h 45m 59.5169s.jpg,Lead,Cell1 16h 45m 59.5169s.jpg,10.086536880232801,5,R5_Lead,942,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_5/Image data/Stage 1/pics/Cell1 16h 46m 01.3770s.jpg,Lead,Cell1 16h 46m 01.3770s.jpg,10.1680655180556,5,R5_Lead,943,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_5/Image data/Stage 1/pics/Cell1 16h 46m 03.5989s.jpg,Lead,Cell1 16h 46m 03.5989s.jpg,10.2654623258554,5,R5_Lead,944,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_5/Image data/Stage 1/pics/Cell1 16h 46m 05.4939s.jpg,Lead,Cell1 16h 46m 05.4939s.jpg,10.268573848446,5,R5_Lead,945,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_5/Image data/Stage 1/pics/Cell1 16h 46m 08.150s.jpg,Lead,Cell1 16h 46m 08.150s.jpg,10.3814295476789,5,R5_Lead,946,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_5/Image data/Stage 1/pics/Cell1 16h 46m 09.7119s.jpg,Lead,Cell1 16h 46m 09.7119s.jpg,10.4390213999808,5,R5_Lead,947,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_5/Image data/Stage 1/pics/Cell1 16h 46m 11.5880s.jpg,Lead,Cell1 16h 46m 11.5880s.jpg,10.4989919530011,5,R5_Lead,948,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_5/Image data/Stage 1/pics/Cell1 16h 46m 13.8519s.jpg,Lead,Cell1 16h 46m 13.8519s.jpg,10.491936831075801,5,R5_Lead,949,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_5/Image data/Stage 1/pics/Cell1 16h 46m 15.7920s.jpg,Lead,Cell1 16h 46m 15.7920s.jpg,10.4938149825748,5,R5_Lead,950,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_5/Image data/Stage 1/pics/Cell1 16h 46m 17.4100s.jpg,Lead,Cell1 16h 46m 17.4100s.jpg,10.4736727679419,5,R5_Lead,951,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_5/Image data/Stage 1/pics/Cell1 16h 46m 19.6949s.jpg,Lead,Cell1 16h 46m 19.6949s.jpg,10.6213795334019,5,R5_Lead,952,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_5/Image data/Stage 1/pics/Cell1 16h 46m 21.7230s.jpg,Lead,Cell1 16h 46m 21.7230s.jpg,10.774037428610301,5,R5_Lead,953,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_5/Image data/Stage 1/pics/Cell1 16h 46m 23.8289s.jpg,Lead,Cell1 16h 46m 23.8289s.jpg,10.8562119893741,5,R5_Lead,954,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_5/Image data/Stage 1/pics/Cell1 16h 46m 25.7660s.jpg,Lead,Cell1 16h 46m 25.7660s.jpg,10.939730882175,5,R5_Lead,955,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_5/Image data/Stage 1/pics/Cell1 16h 46m 29.8150s.jpg,Lead,Cell1 16h 46m 29.8150s.jpg,10.9325882435629,5,R5_Lead,957,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_5/Image data/Stage 1/pics/Cell1 16h 46m 31.8689s.jpg,Lead,Cell1 16h 46m 31.8689s.jpg,10.934806511203801,5,R5_Lead,958,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_5/Image data/Stage 1/pics/Cell1 16h 46m 33.8729s.jpg,Lead,Cell1 16h 46m 33.8729s.jpg,10.932072397734402,5,R5_Lead,959,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_5/Image data/Stage 1/pics/Cell1 16h 46m 35.8610s.jpg,Lead,Cell1 16h 46m 35.8610s.jpg,10.937818673717198,5,R5_Lead,960,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_5/Image data/Stage 1/pics/Cell1 16h 46m 38.9210s.jpg,Lead,Cell1 16h 46m 38.9210s.jpg,10.9103184374444,5,R5_Lead,961,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_5/Image data/Stage 1/pics/Cell1 16h 46m 42.480s.jpg,Lead,Cell1 16h 46m 42.480s.jpg,11.175834491549198,5,R5_Lead,963,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_5/Image data/Stage 1/pics/Cell1 16h 46m 44.9440s.jpg,Lead,Cell1 16h 46m 44.9440s.jpg,11.152075645348301,5,R5_Lead,964,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_5/Image data/Stage 1/pics/Cell1 16h 46m 46.639s.jpg,Lead,Cell1 16h 46m 46.639s.jpg,11.153699009426598,5,R5_Lead,965,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_5/Image data/Stage 1/pics/Cell1 16h 46m 50.2709s.jpg,Lead,Cell1 16h 46m 50.2709s.jpg,11.1524923000597,5,R5_Lead,967,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_5/Image data/Stage 1/pics/Cell1 16h 46m 52.3180s.jpg,Lead,Cell1 16h 46m 52.3180s.jpg,11.1605617812234,5,R5_Lead,968,1
